District,Year-Month,Total_Precipitation_mm,Mean_Temperature_C
Matara,2021-07,184.90,26.89
Matara,2021-08,165.80,26.58
Matara,2021-09,180.20,26.79
Matara,2021-10,184.30,26.77
Matara,2021-11,315.90,26.26
Matara,2021-12,134.70,26.14
Matara,2022-01,73.40,25.83
Matara,2022-02,35.20,26.37
Matara,2022-03,67.90,27.12
Matara,2022-04,109.60,27.23
Matara,2022-05,318.50,27.14
Matara,2022-06,122.60,26.84
Matara,2022-07,63.40,26.75
Matara,2022-08,160.30,26.26
Matara,2022-09,101.40,26.51
Matara,2022-10,187.70,26.23
Matara,2022-11,169.90,26.11
Matara,2022-12,189.60,25.81
Matara,2023-01,72.00,25.38
Matara,2023-02,92.30,25.97
Matara,2023-03,114.70,26.65
Matara,2023-04,88.80,27.46
Matara,2023-05,135.30,27.73
Matara,2023-06,99.60,27.35
Matara,2023-07,164.30,26.97
Matara,2023-08,85.80,27.42
Matara,2023-09,477.80,26.78
Matara,2023-10,386.50,26.23
Matara,2023-11,357.60,26.23
Matara,2023-12,301.90,26.53
Matara,2024-01,170.80,26.45
Matara,2024-02,23.10,27.64
Matara,2024-03,65.60,27.60
Matara,2024-04,97.40,28.25
Matara,2024-05,410.40,27.91
Matara,2024-06,82.90,27.53
Hambantota,2010-01,47.60,26.05
Hambantota,2010-02,8.50,26.80
Hambantota,2010-03,41.40,28.25
Hambantota,2010-04,133.90,28.08
Hambantota,2010-05,118.10,27.92
Hambantota,2010-06,48.30,27.70
Hambantota,2010-07,22.20,27.93
Hambantota,2010-08,20.10,28.09
Hambantota,2010-09,75.80,27.62
Hambantota,2010-10,50.40,27.56
Hambantota,2010-11,336.10,26.21
Hambantota,2010-12,357.40,25.41
Hambantota,2011-01,264.80,24.91
Hambantota,2011-02,139.20,25.63
Hambantota,2011-03,60.50,26.55
Hambantota,2011-04,149.80,26.92
Hambantota,2011-05,35.40,27.67
Hambantota,2011-06,11.10,28.22
Hambantota,2011-07,14.30,27.92
Hambantota,2011-08,47.20,27.71
Hambantota,2011-09,52.80,27.85
Hambantota,2011-10,175.80,27.49
Hambantota,2011-11,166.30,26.20
Hambantota,2011-12,238.60,25.73
Hambantota,2012-01,21.70,25.80
Hambantota,2012-02,39.70,26.42
Hambantota,2012-03,58.80,27.43
Hambantota,2012-04,107.20,27.22
Hambantota,2012-05,9.40,28.45
Hambantota,2012-06,19.90,27.93
Hambantota,2012-07,11.00,28.28
Hambantota,2012-08,38.60,27.82
Hambantota,2012-09,64.20,27.65
Hambantota,2012-10,276.90,26.79
Hambantota,2012-11,247.30,26.20
Hambantota,2012-12,135.80,25.59
Hambantota,2013-01,135.70,25.55
Hambantota,2013-02,87.60,26.16
Hambantota,2013-03,100.40,27.01
Hambantota,2013-04,57.60,28.26
Hambantota,2013-05,64.60,27.97
Hambantota,2013-06,36.10,27.39
Hambantota,2013-07,9.50,27.73
Hambantota,2013-08,9.20,27.87
Hambantota,2013-09,32.50,27.48
Hambantota,2013-10,87.10,27.21
Hambantota,2013-11,131.80,26.44
Hambantota,2013-12,104.20,25.75
Hambantota,2014-01,27.00,26.02
Hambantota,2014-02,13.30,27.09
Hambantota,2014-03,11.50,28.32
Hambantota,2014-04,102.20,28.26
Hambantota,2014-05,105.10,28.04
Hambantota,2014-06,6.20,28.96
Hambantota,2014-07,9.40,28.54
Hambantota,2014-08,23.00,27.92
Hambantota,2014-09,49.50,27.64
Hambantota,2014-10,274.10,26.69
Hambantota,2014-11,213.70,26.06
Hambantota,2014-12,447.90,25.63
Hambantota,2015-01,16.60,26.01
Hambantota,2015-02,55.80,26.19
Hambantota,2015-03,62.60,27.06
Hambantota,2015-04,188.90,27.21
Hambantota,2015-05,86.00,27.73
Hambantota,2015-06,34.00,28.32
Hambantota,2015-07,15.10,28.29
Hambantota,2015-08,43.60,27.97
Hambantota,2015-09,139.50,27.35
Hambantota,2015-10,315.10,26.81
Hambantota,2015-11,214.00,26.38
Hambantota,2015-12,175.60,26.15
Hambantota,2016-01,9.90,26.82
Hambantota,2016-02,16.20,27.42
Hambantota,2016-03,26.30,28.58
Hambantota,2016-04,71.60,28.69
Hambantota,2016-05,338.70,27.76
Hambantota,2016-06,21.60,27.86
Hambantota,2016-07,36.00,28.12
Hambantota,2016-08,9.90,28.20
Hambantota,2016-09,5.30,28.11
Hambantota,2016-10,45.00,28.03
Hambantota,2016-11,153.10,26.47
Hambantota,2016-12,49.70,26.53
Hambantota,2017-01,82.00,26.59
Hambantota,2017-02,56.20,26.71
Hambantota,2017-03,96.30,27.22
Hambantota,2017-04,60.50,28.75
Hambantota,2017-05,46.20,28.57
Hambantota,2017-06,33.70,28.19
Hambantota,2017-07,32.40,28.90
Hambantota,2017-08,30.80,28.39
Hambantota,2017-09,61.00,27.55
Hambantota,2017-10,88.40,27.77
Hambantota,2017-11,504.80,26.38
Hambantota,2017-12,123.50,26.20
Hambantota,2018-01,64.00,26.29
Hambantota,2018-02,39.70,26.46
Hambantota,2018-03,103.00,27.07
Hambantota,2018-04,131.30,27.42
Hambantota,2018-05,176.30,27.28
Hambantota,2018-06,75.40,27.31
Hambantota,2018-07,23.30,28.10
Hambantota,2018-08,18.00,28.02
Hambantota,2018-09,57.40,27.84
Hambantota,2018-10,269.40,26.40
Hambantota,2018-11,169.00,26.19
Hambantota,2018-12,64.50,26.14
Hambantota,2019-01,20.20,26.82
Hambantota,2019-02,193.20,27.22
Hambantota,2019-03,45.10,27.80
Hambantota,2019-04,69.50,28.24
Hambantota,2019-05,53.40,28.51
Hambantota,2019-06,56.40,28.65
Hambantota,2019-07,41.80,28.28
Hambantota,2019-08,107.80,27.32
Hambantota,2019-09,151.10,26.80
Hambantota,2019-10,312.40,26.14
Hambantota,2019-11,192.10,26.29
Hambantota,2019-12,152.50,26.06
Hambantota,2020-01,25.50,26.90
Hambantota,2020-02,77.50,27.27
Hambantota,2020-03,13.50,28.05
Hambantota,2020-04,70.10,28.39
Hambantota,2020-05,70.80,28.45
Hambantota,2020-06,27.30,28.80
Hambantota,2020-07,91.40,27.96
Hambantota,2020-08,48.80,28.05
Hambantota,2020-09,61.00,27.48
Hambantota,2020-10,32.00,28.27
Hambantota,2020-11,193.70,27.03
Hambantota,2020-12,111.20,26.53
Hambantota,2021-01,178.10,25.95
Hambantota,2021-02,23.60,27.03
Hambantota,2021-03,115.80,27.18
Hambantota,2021-04,47.30,28.28
Hambantota,2021-05,90.50,28.28
Hambantota,2021-06,29.70,28.42
Hambantota,2021-07,41.30,28.12
Hambantota,2021-08,53.30,27.88
Hambantota,2021-09,49.10,27.93
Hambantota,2021-10,145.50,27.32
Hambantota,2021-11,235.80,26.48
Hambantota,2021-12,125.20,26.30
Hambantota,2022-01,44.90,26.53
Hambantota,2022-02,43.50,27.20
Hambantota,2022-03,69.60,27.65
Hambantota,2022-04,81.10,27.52
Hambantota,2022-05,122.70,27.80
Hambantota,2022-06,44.40,27.64
Hambantota,2022-07,113.10,28.12
Hambantota,2022-08,61.20,27.51
Hambantota,2022-09,35.30,27.55
Hambantota,2022-10,102.00,27.23
Hambantota,2022-11,215.50,26.37
Hambantota,2022-12,196.50,25.93
Hambantota,2023-01,76.70,26.23
Hambantota,2023-02,82.00,26.68
Hambantota,2023-03,88.30,27.25
Hambantota,2023-04,97.00,28.11
Hambantota,2023-05,76.90,28.40
Hambantota,2023-06,16.20,28.74
Hambantota,2023-07,50.20,28.21
Hambantota,2023-08,22.20,28.70
Hambantota,2023-09,179.20,26.84
Hambantota,2023-10,310.30,26.15
Hambantota,2023-11,301.90,26.01
Hambantota,2023-12,268.00,26.25
Hambantota,2024-01,195.30,26.36
Hambantota,2024-02,39.00,27.84
Hambantota,2024-03,74.90,28.00
Hambantota,2024-04,113.70,28.47
Hambantota,2024-05,215.30,28.14
Hambantota,2024-06,31.30,27.59
Jaffna,2010-01,44.70,25.82
Jaffna,2010-02,0.00,26.45
Jaffna,2010-03,4.90,28.40
Jaffna,2010-04,49.00,29.84
Jaffna,2010-05,71.20,29.77
Jaffna,2010-06,53.80,29.16
Jaffna,2010-07,27.60,28.77
Jaffna,2010-08,146.20,28.37
Jaffna,2010-09,96.20,27.63
Jaffna,2010-10,171.90,27.54
Jaffna,2010-11,341.10,26.32
Jaffna,2010-12,432.70,25.36
Jaffna,2011-01,243.70,25.10
Jaffna,2011-02,98.80,25.71
Jaffna,2011-03,6.20,27.51
Jaffna,2011-04,158.30,28.32
Jaffna,2011-05,8.60,29.08
Jaffna,2011-06,7.60,29.25
Jaffna,2011-07,63.00,28.58
Jaffna,2011-08,62.40,28.26
Jaffna,2011-09,47.40,28.40
Jaffna,2011-10,329.00,27.38
Jaffna,2011-11,253.60,26.19
Jaffna,2011-12,113.60,25.76
Jaffna,2012-01,11.50,25.35
Jaffna,2012-02,6.20,26.44
Jaffna,2012-03,6.50,28.14
Jaffna,2012-04,47.10,28.92
Jaffna,2012-05,3.40,29.30
Jaffna,2012-06,8.30,28.90
Jaffna,2012-07,34.60,28.91
Jaffna,2012-08,41.00,28.37
Jaffna,2012-09,44.90,28.56
Jaffna,2012-10,446.20,27.02
Jaffna,2012-11,73.70,26.64
Jaffna,2012-12,125.30,26.01
Jaffna,2013-01,65.80,25.77
Jaffna,2013-02,43.30,26.37
Jaffna,2013-03,48.20,27.66
Jaffna,2013-04,10.80,29.73
Jaffna,2013-05,32.60,29.62
Jaffna,2013-06,28.10,28.69
Jaffna,2013-07,17.60,28.40
Jaffna,2013-08,53.00,28.04
Jaffna,2013-09,75.40,27.85
Jaffna,2013-10,70.70,27.93
Jaffna,2013-11,143.00,26.44
Jaffna,2013-12,111.30,25.42
Jaffna,2014-01,193.10,25.05
Jaffna,2014-02,7.50,25.95
Jaffna,2014-03,0.50,27.77
Jaffna,2014-04,13.10,29.43
Jaffna,2014-05,122.10,28.98
Jaffna,2014-06,3.00,29.80
Jaffna,2014-07,16.00,29.32
Jaffna,2014-08,79.80,28.25
Jaffna,2014-09,72.20,28.41
Jaffna,2014-10,263.20,27.22
Jaffna,2014-11,379.70,26.13
Jaffna,2014-12,409.80,25.36
Jaffna,2015-01,10.30,25.62
Jaffna,2015-02,18.70,26.08
Jaffna,2015-03,14.70,27.81
Jaffna,2015-04,67.70,28.61
Jaffna,2015-05,174.00,28.69
Jaffna,2015-06,34.20,29.05
Jaffna,2015-07,21.50,29.00
Jaffna,2015-08,59.20,28.72
Jaffna,2015-09,79.60,28.46
Jaffna,2015-10,238.30,27.46
Jaffna,2015-11,601.10,26.37
Jaffna,2015-12,271.80,26.32
Jaffna,2016-01,13.90,26.35
Jaffna,2016-02,9.40,27.23
Jaffna,2016-03,4.40,28.70
Jaffna,2016-04,10.80,30.38
Jaffna,2016-05,279.20,29.52
Jaffna,2016-06,41.30,29.06
Jaffna,2016-07,56.30,28.65
Jaffna,2016-08,40.90,28.87
Jaffna,2016-09,10.30,28.51
Jaffna,2016-10,62.00,28.17
Jaffna,2016-11,139.70,26.69
Jaffna,2016-12,95.60,25.83
Jaffna,2017-01,123.50,25.21
Jaffna,2017-02,5.20,25.39
Jaffna,2017-03,62.20,27.71
Jaffna,2017-04,10.40,29.70
Jaffna,2017-05,42.80,29.69
Jaffna,2017-06,61.70,29.15
Jaffna,2017-07,37.20,29.36
Jaffna,2017-08,185.40,28.57
Jaffna,2017-09,154.90,27.92
Jaffna,2017-10,252.40,27.66
Jaffna,2017-11,377.90,26.31
Jaffna,2017-12,91.50,25.73
Jaffna,2018-01,29.00,24.85
Jaffna,2018-02,13.10,25.71
Jaffna,2018-03,33.40,27.63
Jaffna,2018-04,76.50,29.12
Jaffna,2018-05,184.90,28.89
Jaffna,2018-06,30.40,28.52
Jaffna,2018-07,33.00,28.63
Jaffna,2018-08,28.60,28.04
Jaffna,2018-09,41.70,27.94
Jaffna,2018-10,335.70,27.02
Jaffna,2018-11,409.80,26.17
Jaffna,2018-12,147.00,25.81
Jaffna,2019-01,5.50,25.12
Jaffna,2019-02,18.80,27.00
Jaffna,2019-03,6.50,28.41
Jaffna,2019-04,26.50,29.54
Jaffna,2019-05,5.20,29.97
Jaffna,2019-06,10.50,29.68
Jaffna,2019-07,33.80,28.89
Jaffna,2019-08,86.40,28.34
Jaffna,2019-09,128.50,27.89
Jaffna,2019-10,254.60,27.03
Jaffna,2019-11,144.50,27.03
Jaffna,2019-12,153.30,26.00
Jaffna,2020-01,13.40,26.02
Jaffna,2020-02,8.40,26.78
Jaffna,2020-03,2.60,27.97
Jaffna,2020-04,30.00,29.56
Jaffna,2020-05,53.00,29.87
Jaffna,2020-06,37.40,29.42
Jaffna,2020-07,53.70,28.49
Jaffna,2020-08,39.00,28.22
Jaffna,2020-09,93.00,27.95
Jaffna,2020-10,84.50,28.07
Jaffna,2020-11,197.30,26.85
Jaffna,2020-12,427.30,25.46
Jaffna,2021-01,270.90,25.49
Jaffna,2021-02,18.50,25.54
Jaffna,2021-03,17.40,27.79
Jaffna,2021-04,65.60,28.95
Jaffna,2021-05,106.40,29.01
Jaffna,2021-06,73.50,28.86
Jaffna,2021-07,55.60,28.63
Jaffna,2021-08,45.50,28.28
Jaffna,2021-09,94.20,28.22
Jaffna,2021-10,350.10,27.21
Jaffna,2021-11,595.70,26.09
Jaffna,2021-12,85.10,25.87
Jaffna,2022-01,45.20,25.79
Jaffna,2022-02,65.40,25.90
Jaffna,2022-03,14.40,27.71
Jaffna,2022-04,176.10,28.32
Jaffna,2022-05,41.80,29.16
Jaffna,2022-06,60.40,28.57
Jaffna,2022-07,65.90,28.57
Jaffna,2022-08,125.40,27.79
Jaffna,2022-09,64.60,27.53
Jaffna,2022-10,257.10,27.01
Jaffna,2022-11,217.90,26.04
Jaffna,2022-12,188.60,25.73
Jaffna,2023-01,31.70,25.06
Jaffna,2023-02,108.90,25.52
Jaffna,2023-03,29.20,27.81
Jaffna,2023-04,58.80,29.24
Jaffna,2023-05,87.90,29.18
Jaffna,2023-06,83.90,29.47
Jaffna,2023-07,44.90,28.97
Jaffna,2023-08,8.00,28.97
Jaffna,2023-09,35.40,28.63
Jaffna,2023-10,143.30,28.02
Jaffna,2023-11,546.70,26.24
Jaffna,2023-12,282.70,26.25
Jaffna,2024-01,55.30,26.27
Jaffna,2024-02,15.70,27.83
Jaffna,2024-03,3.60,28.81
Jaffna,2024-04,29.30,30.52
Jaffna,2024-05,269.50,29.75
Jaffna,2024-06,43.80,28.84
